"LOCATION",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-08,98.71613,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-09,98.8124,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-10,98.82194,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-11,98.85941,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-12,98.92882,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-01,99.04498,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-02,99.33909,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-03,99.4814,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-04,99.54784,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-05,99.62325,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-06,99.76682,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-07,99.95251,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-08,99.95733,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-09,99.79569,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-10,99.53971,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-11,99.29006,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-12,99.12982,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-01,99.19929,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-02,99.34739,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-03,99.45972,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-04,99.53301,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-05,99.41978,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-06,99.35912,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-07,99.32681,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-08,99.20729,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-09,99.2234,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-10,99.41993,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-11,99.64758,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-12,99.84333,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.0095,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-02,100.1454,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-03,100.3509,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.5481,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.7367,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.9871,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-07,101.1412,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-08,101.2773,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-09,101.3969,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-10,101.4473,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.4729,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.5803,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.6585,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-02,101.6211,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-03,101.5985,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-04,101.6573,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-05,101.7435,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-06,101.8144,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-07,101.7365,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-08,101.5165,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-09,101.1252,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.8922,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-11,100.7046,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-12,100.4787,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-01,100.2202,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.94843,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.73161,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-04,99.43445,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-05,99.17321,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-06,98.88158,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-07,98.60368,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.6903,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-09,98.85253,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.83835,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-11,98.76322,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-12,98.66325,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-01,98.57027,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-02,98.48464,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-03,98.46819,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-04,98.714,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-05,99.06992,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-06,99.3016,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-07,99.54737,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-08,99.83226,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-09,100.0765,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-10,100.2561,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-11,100.5237,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-12,100.7595,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-01,100.8912,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-02,100.8179,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-03,100.5956,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-04,100.2568,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-05,100.0959,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-06,100.0859,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-07,100.167,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-08,100.2242,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-09,100.229,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-10,100.23,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-11,100.173,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-12,100.1229,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-01,100.2887,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-02,100.4537,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-03,100.493,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-04,100.4154,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-05,100.2289,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-06,100.0181,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-07,99.7333,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-08,99.11479,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-09,98.45506,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-10,97.96101,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.71417,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-12,97.51286,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-01,97.43701,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.52478,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-03,97.6099,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-04,97.69505,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-05,97.59639,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-06,97.62158,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-07,97.92123,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-08,98.12972,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-09,98.24223,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-10,98.10406,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.71156,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.49342,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-01,97.38344,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-02,97.24542,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-03,97.44421,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-04,97.80714,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-05,98.02943,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-06,98.01083,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-07,97.95135,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-08,98.11548,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-09,98.4782,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-10,99.03791,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-11,99.62862,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-12,100.0597,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.3523,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.6096,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.7729,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.7929,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-05,100.8324,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-06,100.8486,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-07,100.7286,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-08,100.5755,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.526,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.554,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.5196,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.4916,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.4791,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.5236,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.6317,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.6832,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.7997,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.9276,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.9757,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-08,101.0377,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-09,101.0732,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-10,101.0843,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.1122,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.0353,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.8109,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.5372,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.3271,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.2803,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.3432,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.4674,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.4988,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.6101,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.8717,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.1405,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.2916,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.3778,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.4479,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.5548,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.5908,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.5459,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.4563,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.5126,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.6566,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.7318,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.7209,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.7184,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.6869,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.6985,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.6794,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.6535,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.6336,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.5842,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.5205,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.5104,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.5156,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.4172,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.2496,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.9805,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.6787,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.338,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.0198,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-02,99.87589,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.7832,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.77358,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.80866,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-06,99.85301,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-07,99.855,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-08,99.81371,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-09,99.79286,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-10,99.83495,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-11,99.88659,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.93144,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-01,99.92259,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.76954,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.20391,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.42543,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.20645,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.33318,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.50839,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.62211,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-09,98.68774,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-10,98.77605,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-11,99.10854,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-12,99.50802,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-01,99.79751,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-02,100.0686,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-03,100.519,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-04,101.0545,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.4426,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-06,101.556,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-07,101.3345,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-08,101.0848,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-09,100.7799,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-10,100.2453,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-11,99.65471,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-12,99.22157,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-08,101.5743,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-09,101.6657,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-10,101.7245,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-11,101.9172,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-12,101.5039,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-01,101.1051,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-02,100.7521,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-03,100.4807,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-04,100.2735,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-05,100.123,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-06,100.0313,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-07,99.95255,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-08,99.83396,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-09,99.64406,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-10,99.44055,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-11,99.30299,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-12,99.27905,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-01,99.26474,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-02,99.10491,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-03,98.68388,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-04,98.16176,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-05,97.7592,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-06,97.64333,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-07,97.69398,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-08,97.7579,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-09,97.7362,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-10,97.65868,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-11,97.58674,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-12,97.57202,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-01,97.60952,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-02,97.69666,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-03,97.84007,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-04,98.01288,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-05,98.18921,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-06,98.34946,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-07,98.48194,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-08,98.56298,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-09,98.5647,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-10,98.51439,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-11,98.44559,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-12,98.40135,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-01,98.45589,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-02,98.74431,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-03,99.3935,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-04,100.2192,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-05,100.9974,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-06,101.5588,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-07,101.9316,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-08,102.1211,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-09,102.0781,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-10,101.851,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-11,101.4368,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-12,100.8155,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-01,100.1727,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-02,99.76584,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-03,99.81158,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-04,100.1379,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-05,100.5546,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-06,100.9434,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-07,101.2576,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-08,101.4502,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-09,101.4774,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-10,101.4231,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-11,101.3742,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-12,101.3783,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-01,101.3951,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-02,101.3533,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-03,101.1958,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-04,100.9819,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-05,100.7856,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-06,100.6498,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-07,100.5225,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-08,100.3236,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-09,100.0022,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-10,99.66579,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-11,99.48246,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-12,99.59855,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-01,99.90269,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-02,100.2664,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-03,100.5967,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-04,100.8288,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-05,100.8657,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-06,100.6161,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-07,100.2265,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-08,99.86929,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-09,99.66998,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-10,99.60239,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-11,99.63987,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-12,99.77496,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-01,99.93387,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-02,100.0341,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-03,100.0185,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-04,99.94738,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-05,99.89903,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-06,99.92554,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-07,99.98569,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-08,100.0144,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-09,99.95848,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-10,99.84355,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-11,99.69527,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-12,99.51916,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-01,99.31397,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-02,99.06139,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-03,98.74496,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-04,98.41624,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-05,98.14886,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-06,98.00486,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-07,97.9396,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-08,97.90806,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-09,97.8923,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-10,97.89528,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-11,97.941,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-12,98.0559,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-01,98.20757,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-02,98.35255,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-03,98.44756,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-04,98.46715,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-05,98.35973,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-06,98.07892,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-07,97.74191,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-08,97.50235,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-09,97.47939,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-10,97.58932,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-11,97.73959,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-12,97.88974,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-01,98.07225,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-02,98.36375,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-03,98.82396,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-04,99.32565,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-05,99.68911,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-06,99.77523,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-07,99.71674,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-08,99.68576,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-09,99.80598,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-10,100.0373,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-11,100.3188,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-12,100.6003,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-01,100.8243,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-02,100.9084,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-03,100.7847,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-04,100.5809,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-05,100.4588,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-06,100.5352,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-07,100.7195,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-08,100.8906,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-09,100.9658,
